ts,arm,model,ok,http_status,error,provider_reported,ttfb_ms,ttft_ms,total_ms,output_tokens,decode_tps,gen_id,gen_provider_name,gen_latency_ms,gen_generation_time_ms,is_byok,total_cost,warmup
2026-09-21T14:27:38+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2548.7,2548.7,5054.9,106,41.9,gen-1790000862-ItrLOKgBmkCIFF3PL25M,Anthropic,720,3049,False,0.001764,False
2026-09-21T14:27:38+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3949.3,3949.3,5603.9,69,41.1,gen-1790000863-Xc5zaEjGRGYuDN6juhXo,Amazon Bedrock,1429,2887,False,0.001197,False
2026-09-21T14:27:40+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1732.6,1732.7,4110.0,71,29.4,gen-1790000863-OCL34zUVoyYzxApwlRI9,Anthropic,1007,2814,False,0.00123,False
2026-09-21T14:27:41+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3368.1,3368.1,5039.8,81,47.9,gen-1790000864-U2EbyFpRIucuMaBeGIFC,Amazon Bedrock,1536,3333,False,0.00138,False
2026-09-21T14:27:41+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2287.4,2287.5,3768.7,69,45.9,gen-1790000864-7pGipdMlL6vL2PbfHgz4,Anthropic,1206,2973,False,0.0012,False
2026-09-21T14:27:46+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2120.0,2120.1,4152.7,84,40.8,gen-1790000869-M7tSmGpGL0Qpkcr4dZAG,,,,,,False
2026-09-21T14:27:51+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1282.6,1282.6,3226.1,92,46.8,gen-1790000873-CdemiR5WdyxYzewdtAgA,Anthropic,900,3088,False,0.001563,False
2026-09-21T14:27:52+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1538.9,1538.9,4134.8,121,46.2,gen-1790000875-UmabjhZSkxJ0xZaXPRB1,Amazon Bedrock,1384,3990,False,0.001995,False
2026-09-21T14:27:53+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1097.2,1097.2,3877.6,116,41.4,gen-1790000875-e97E9ycdyovvWNibh7xV,Anthropic,880,3539,False,0.001914,False
2026-09-21T14:27:53+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2553.6,2553.6,4382.4,78,42.1,gen-1790000876-0XOySH5rB1JTvp2bVh05,Amazon Bedrock,1459,3244,False,0.001338,False
2026-09-21T14:27:54+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1322.6,1322.6,2850.8,71,45.8,gen-1790000877-9H9rSBJiwDnciVfhNbqp,Anthropic,1208,2726,False,0.001233,False
2026-09-21T14:27:55+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2849.8,2849.9,4622.4,81,45.1,gen-1790000878-iCiYCFNVlVzcx5QrpLHv,Amazon Bedrock,1674,3594,False,0.001389,False
2026-09-21T14:27:55+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2284.9,2284.9,4226.1,82,41.7,gen-1790000879-aWtom2ixKvC5RNUxw5cp,Anthropic,1112,3130,False,0.001401,False
2026-09-21T14:27:59+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1617.6,1617.6,3520.6,84,43.6,gen-1790000881-uolQBCmoqF2ZSwkuUUnf,Amazon Bedrock,1424,3218,False,0.001446,False
2026-09-21T14:28:01+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1314.4,1314.4,3243.9,84,43.0,gen-1790000883-XQtZL8aRUNXpORHe3YIj,Anthropic,1005,3070,False,0.001446,False
2026-09-21T14:28:01+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2221.8,2221.8,3696.3,79,52.9,gen-1790000884-PEFAGFsbZIlvlw8DxGRG,Amazon Bedrock,1683,3142,False,0.001368,False
2026-09-21T14:28:04+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,885.9,885.9,2946.0,87,41.7,gen-1790000886-wNvcKQO7NxPq5OnIMlZ9,Anthropic,745,2798,False,0.001482,False
2026-09-21T14:28:04+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1970.9,1971.0,3387.2,71,49.4,gen-1790000886-ipKoDPhPcEJlJXMDzJuG,Amazon Bedrock,1634,3121,False,0.001233,False
2026-09-21T14:28:04+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2656.2,2656.2,4089.0,61,41.9,gen-1790000887-yxhMrJ33t6cMRkpKMDWq,Anthropic,1096,2568,False,0.00108,False
2026-09-21T14:28:05+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1617.3,1617.4,3390.5,81,45.1,gen-1790000887-GmGxMs2ixYW0FSQisKBh,Amazon Bedrock,1482,3246,False,0.001386,False
2026-09-21T14:28:05+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1004.5,1004.5,3028.7,70,34.1,gen-1790000887-nrUqJk9wQ3WQesg6MVe8,Anthropic,888,2904,False,0.001215,False
2026-09-21T14:28:09+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2666.3,2666.3,4412.8,84,47.5,gen-1790000892-4THVWBLA3sidI3gcA5CT,,,,,,False
2026-09-21T14:28:09+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1430.5,1430.5,3568.6,94,43.5,gen-1790000891-i4R2coEumd3oVYb3pYQo,,,,,,False
2026-09-21T14:28:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1745.9,1745.9,3937.6,108,48.8,gen-1790000894-U9ym8OUuQ2WWzsNJANHJ,Amazon Bedrock,1560,3722,False,0.001797,False
2026-09-21T14:28:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1148.6,1148.6,3703.5,109,42.3,gen-1790000894-OxvkpLIR4gQhuBwn7DXV,Anthropic,923,3475,False,0.001809,False
2026-09-21T14:28:12+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3315.5,3315.6,5037.7,78,44.7,gen-1790000896-hcptAC41iH38M7guOqcC,,,,,,False
2026-09-21T14:28:13+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1073.6,1073.6,3260.7,80,36.1,gen-1790000895-beeadApBh8ohVeQJnQND,,,,,,False
2026-09-21T14:28:13+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1428.6,1428.6,3287.3,81,43.0,gen-1790000895-DdkyzNLTHj2ELmVI5zYv,,,,,,False
2026-09-21T14:28:13+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1261.1,1261.1,3091.1,76,41.0,gen-1790000896-Pfu07f0vxr8KyfDb1F3R,,,,,,False
2026-09-21T14:28:20+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2111.9,2111.9,4506.7,85,35.1,gen-1790000902-FUS7gMPucJpmuz9odXOE,Amazon Bedrock,1876,4104,False,0.001455,False
2026-09-21T14:28:21+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1066.8,1066.9,3154.5,89,42.2,gen-1790000903-MB3W9SCwlw1NGYUEKU0k,Anthropic,936,2889,False,0.001518,False
2026-09-21T14:28:22+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3393.6,3393.6,5828.8,121,49.3,gen-1790000905-Zr03VEIFlACiT1BK0ZMR,,,,,,False
2026-09-21T14:28:22+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1440.5,1440.5,4264.2,109,38.2,gen-1790000905-zn2q4yEh4U91nuH0weAn,Anthropic,1082,3743,False,0.001815,False
2026-09-21T14:28:23+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1806.2,1806.2,3361.1,76,48.2,gen-1790000906-f4Jth2pwnQthYNeQBwzI,Amazon Bedrock,1478,2976,False,0.001302,False
2026-09-21T14:28:24+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1240.9,1241.0,3107.9,72,38.0,gen-1790000906-mf6NIvaen5J7zmXzP2mq,Anthropic,893,2905,False,0.001251,False
2026-09-21T14:28:24+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1652.7,1652.7,3088.5,69,47.4,gen-1790000906-MUG17CaVbfjkxMT6m6Sx,Amazon Bedrock,1371,2899,False,0.001203,False
2026-09-21T14:28:25+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1417.5,1417.5,3242.3,81,43.8,gen-1790000907-ipaCV7V5PxOKyDhSrYao,,,,,,False
2026-09-21T14:28:30+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2185.5,2185.5,3590.3,84,59.1,gen-1790000913-VQ9BBbuwa3TVXeagr4TY,Amazon Bedrock,1550,3278,False,0.00144,False
2026-09-21T14:28:30+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1212.7,1212.7,3424.9,84,37.5,gen-1790000913-jStMlPBcB0Spv54hxt95,Anthropic,943,3116,False,0.001449,False
2026-09-21T14:28:32+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1917.6,1917.7,4282.8,121,50.7,gen-1790000915-HVOGanJQ9gDSDTQCYMdD,Amazon Bedrock,1333,3781,False,0.001998,False
2026-09-21T14:28:32+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1408.9,1408.9,4052.0,116,43.5,gen-1790000915-rnVfLBCJIRr7fF4rH421,Anthropic,1079,3794,False,0.001917,False
2026-09-21T14:28:33+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2146.2,2146.2,3338.7,78,64.6,gen-1790000915-i4Q9LsDR1cTcEUnciWLE,Amazon Bedrock,1627,3196,False,0.001344,False
2026-09-21T14:28:33+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1847.5,1847.5,3660.3,77,41.9,gen-1790000915-UVeWfiqinAugdt1IUI1m,Anthropic,1112,3433,False,0.001323,False
2026-09-21T14:28:36+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1908.7,1908.7,3902.9,81,40.1,gen-1790000919-HKeIlltCGiILhR1kGsJQ,Amazon Bedrock,1219,3024,False,0.001389,False
2026-09-21T14:28:36+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1739.1,1739.1,4069.5,87,36.9,gen-1790000919-i7sjC9Pco9cItn6FYbxA,Anthropic,889,3114,False,0.001473,False
2026-09-21T14:28:40+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2629.9,2629.9,4477.5,84,44.9,gen-1790000924-zUbBmxxIweNMkgx0VQ4d,Amazon Bedrock,1354,3336,False,0.001443,False
2026-09-21T14:28:40+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1817.1,1817.1,3125.7,84,63.4,gen-1790000923-TGkml1b7jICCw5AWt1EI,Anthropic,1237,2948,False,0.001437,False
2026-09-21T14:28:41+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1733.5,1733.5,4135.1,121,50.0,gen-1790000923-RTHmxtn8TcklixSnNPFz,Amazon Bedrock,1425,3993,False,0.001992,False
2026-09-21T14:28:43+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2752.7,2752.7,5807.5,121,39.3,gen-1790000927-pZfz7syI6S17oS45dkgg,Anthropic,1070,4068,False,0.002001,False
2026-09-21T14:28:46+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2574.3,2574.3,4914.1,77,32.5,gen-1790000930-r7L0guolXsMDlGtyYUag,Amazon Bedrock,1443,3550,False,0.001329,False
2026-09-21T14:28:47+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2309.2,2309.2,4254.1,77,39.1,gen-1790000930-0ELLzpy2ETOn4qYVCatJ,Anthropic,1135,2917,False,0.00132,False
2026-09-21T14:28:48+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2424.0,2424.1,6185.9,81,21.3,gen-1790000931-MWgLuYck96xaXevVy0Kg,Amazon Bedrock,1568,3264,False,0.00138,False
2026-09-21T14:28:51+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1933.4,1933.4,3602.1,78,46.1,gen-1790000933-i6zidNHp7QdhDk3oIdjY,Anthropic,1212,3075,False,0.001344,False
2026-09-21T14:28:53+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2546.0,2546.1,4562.4,84,41.2,gen-1790000936-Td8PY9nP1B1IlipfElmJ,Amazon Bedrock,1401,3259,False,0.001443,False
2026-09-21T14:28:53+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2254.0,2254.0,4207.7,84,42.5,gen-1790000936-0DcqHUQNAQBFYR5BquWc,Anthropic,1111,3100,False,0.001446,False
2026-09-21T14:28:56+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2107.5,2107.5,4575.3,113,45.4,gen-1790000939-sPUgdqn5LN6tpRBNGAmb,Amazon Bedrock,1594,3857,False,0.001875,False
2026-09-21T14:28:58+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2473.6,2473.6,5544.6,121,39.1,gen-1790000942-NRqP4g9yGQoNEEOvSf4T,Anthropic,942,3875,False,0.001995,False
2026-09-21T14:28:59+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,7039.8,7039.9,7571.1,78,144.9,gen-1790000944-N3Dfrxk7LkpmztaBdnKO,Amazon Bedrock,3786,5304,False,0.001344,False
2026-09-21T14:29:00+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1273.0,1273.0,3486.5,77,34.3,gen-1790000943-rgmnJKeLMBCl6bTRyP2V,Anthropic,598,2771,False,0.00132,False
2026-09-21T14:29:01+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2002.2,2002.2,3847.0,82,43.9,gen-1790000944-SnGR7c1q9rngc631fY30,Amazon Bedrock,1233,3317,False,0.00141,False
2026-09-21T14:29:02+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1271.1,1271.1,3184.0,69,35.5,gen-1790000945-KSCL8c2zsLc3dowJrHDI,Anthropic,868,2568,False,0.001203,False
2026-09-21T14:29:04+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1816.6,1816.6,3786.0,84,42.1,gen-1790000947-KkGbxJYDIoQYEDABT0eX,Amazon Bedrock,1142,2992,False,0.001443,False
2026-09-21T14:29:06+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1847.2,1847.2,3612.9,84,47.0,gen-1790000949-ctoYBKjX3wZF9emq95Qr,Anthropic,930,3060,False,0.001452,False
2026-09-21T14:29:07+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2180.2,2180.2,4466.8,118,51.2,gen-1790000949-odW4gc5PxR9kc0VuXvWs,Amazon Bedrock,1372,3973,False,0.001953,False
2026-09-21T14:29:09+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2240.5,2240.5,5271.4,121,39.6,gen-1790000953-0edETqQ8PJ7kQx00lnEB,,,,,,False
2026-09-21T14:29:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2436.5,2436.6,3567.1,69,60.1,gen-1790000954-EZ6tPHDqefSDUDl54cW8,,,,,,False
2026-09-21T14:29:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2070.2,2070.3,3309.7,69,54.9,gen-1790000954-RJiAREdSnIj5UcAyXLhS,Anthropic,981,2588,False,0.001203,False
